Ticket_#,Customer_Complaint,Date,Date_month_year,Time,Received_Via,City,State,Zip_code,Status,Filing_on_Behalf_of_Someone,Complaint_Type,Status_Group,Cleaned_Complaint
363813,Internet price,25-06-2015,25-Jun-15,4:40:33 AM,Customer Care Call,Spokane,Washington,99223,Solved,No,Other/Technical,Resolved,internet price
218518,Comcast throttling my high-speed internet,04-05-2015,04-May-15,3:24:23 PM,Customer Care Call,Spokane Valley,Washington,99216,Closed,No,Internet Speed,Unresolved,comcast throttling my highspeed internet
375809,Slow internet / Over Charged Billing,30-06-2015,30-Jun-15,6:26:09 PM,Internet,Spokane Valley,Washington,99212,Open,Yes,Billing/Charges,Unresolved,slow internet  over charged billing
314752,No internet available since a comcast techinitian did an intervention to change plans,30-05-2015,30-May-15,8:00:45 AM,Internet,Spring,Texas,77382,Solved,No,Other/Technical,Resolved,no internet available since a comcast techinitian did an intervention to change plans
352940,Comcast Xfinity Monopoly Abuses,19-06-2015,19-Jun-15,6:35:52 PM,Internet,Spring,Texas,77389,Open,No,Other/Technical,Unresolved,comcast xfinity monopoly abuses
359794,Comcast Billing Support and Practices,23-06-2015,23-Jun-15,6:56:46 PM,Internet,Spring,Texas,77388,Solved,No,Billing/Charges,Resolved,comcast billing support and practices
364963,Extremely Poor Customer Service,25-06-2015,25-Jun-15,1:10:31 PM,Internet,Spring,Texas,77373,Solved,Yes,Service/Network,Resolved,extremely poor customer service
316650,Interrnet Service,06-01-2015,06-Jan-15,12:41:14 PM,Customer Care Call,Spring City,Pennsylvania,19475,Closed,No,Service/Network,Unresolved,interrnet service
244218,Comcast,20-04-2015,20-Apr-15,10:19:31 AM,Customer Care Call,Spring Lake,Michigan,49456,Closed,No,Other/Technical,Unresolved,comcast
256691,Comcast Cable and Internet,25-04-2015,25-Apr-15,9:56:34 AM,Internet,Spring Lake,North Carolina,28390,Closed,No,Other/Technical,Unresolved,comcast cable and internet
218124,Comcast,04-04-2015,04-Apr-15,7:06:05 PM,Customer Care Call,Springfield,Illinois,62704,Closed,No,Other/Technical,Unresolved,comcast
259189,Comcast,27-04-2015,27-Apr-15,2:26:26 PM,Customer Care Call,Springfield,Illinois,62712,Closed,No,Other/Technical,Unresolved,comcast
283536,Comcast accourt,05-11-2015,05-Nov-15,1:39:44 PM,Internet,Springfield,Illinois,62703,Solved,No,Other/Technical,Resolved,comcast accourt
318436,availabilty,06-02-2015,06-Feb-15,11:04:13 AM,Internet,Springfield,Illinois,62711,Closed,No,Other/Technical,Unresolved,availabilty
338859,Comcast Internet Services,13-06-2015,13-Jun-15,11:08:27 AM,Internet,Springfield,Illinois,62703,Solved,No,Service/Network,Resolved,comcast internet services
358498,Unfair billing practices by Comcast Xfinity,23-06-2015,23-Jun-15,2:00:31 PM,Internet,Springfield,Illinois,62704,Solved,No,Billing/Charges,Resolved,unfair billing practices by comcast xfinity
364896,Unfair Billing Practices,25-06-2015,25-Jun-15,1:05:19 PM,Internet,Springfield,Illinois,62701,Solved,No,Billing/Charges,Resolved,unfair billing practices
371472,Incorrect Billing of NON-RENTED Equipment,29-06-2015,29-Jun-15,6:21:41 AM,Customer Care Call,Springfield,Illinois,62704,Solved,No,Billing/Charges,Resolved,incorrect billing of nonrented equipment
242481,paying for hi speed internet 105 mbps,17-04-2015,17-Apr-15,9:02:05 PM,Customer Care Call,Springfield,Massachusetts,1128,Closed,No,Internet Speed,Unresolved,paying for hi speed internet  mbps
350035,"Comcast Internet, being charged full price for partial service",18-06-2015,18-Jun-15,4:50:42 PM,Internet,Springfield,Oregon,97478,Solved,No,Billing/Charges,Resolved,comcast internet being charged full price for partial service
363649,Poor Quality Service and Broken Promises,24-06-2015,24-Jun-15,10:54:37 PM,Customer Care Call,Springfield,Oregon,97477,Pending,No,Service/Network,Unresolved,poor quality service and broken promises
218097,Monthly Rate Confusion & Poor Customer Support,04-04-2015,04-Apr-15,6:20:50 PM,Internet,St Augustine,Florida,32080,Closed,No,Customer Service,Unresolved,monthly rate confusion  poor customer support
326114,billing complaint - Comcast digital phone/internet service,06-05-2015,06-May-15,6:03:30 PM,Customer Care Call,St Augustine,Florida,32086,Solved,No,Billing/Charges,Resolved,billing complaint  comcast digital phoneinternet service
357733,Comcast (Xfinity) Internet Service,23-06-2015,23-Jun-15,10:52:14 AM,Internet,St Augustine,Florida,32084,Solved,No,Service/Network,Resolved,comcast xfinity internet service
340158,Cant cancel internet on Sundays?,14-06-2015,14-Jun-15,7:33:20 PM,Customer Care Call,St Cloud,Florida,34772,Solved,No,Other/Technical,Resolved,cant cancel internet on sundays
361572,Internet Speeds,24-06-2015,24-Jun-15,12:10:30 PM,Customer Care Call,St Johns,Florida,32259,Solved,No,Internet Speed,Resolved,internet speeds
313370,Comcast - HBO - PS3,29-05-2015,29-May-15,12:44:16 PM,Internet,St Paul,Minnesota,55104,Pending,No,Other/Technical,Unresolved,comcast  hbo  ps
369429,Over Charged for Service Never Received,26-06-2015,26-Jun-15,9:52:17 PM,Customer Care Call,St. Augustine,Florida,32080,Solved,No,Billing/Charges,Resolved,over charged for service never received
262108,Comcast,28-04-2015,28-Apr-15,4:03:22 PM,Customer Care Call,St. Paul,Minnesota,55108,Closed,No,Other/Technical,Unresolved,comcast
320534,Billing Issues,06-03-2015,06-Mar-15,10:55:17 AM,Internet,St. Paul,Minnesota,55116,Closed,No,Billing/Charges,Unresolved,billing issues
362731,Internet speeds not as advertised. Bandwith not available as advertised,24-06-2015,24-Jun-15,4:38:27 PM,Customer Care Call,St. Paul,Minnesota,55116,Solved,No,Internet Speed,Resolved,internet speeds not as advertised bandwith not available as advertised
376190,Comcast Xfinity Deceptive Billing Practices,30-06-2015,30-Jun-15,9:33:20 PM,Customer Care Call,St. Paul,Minnesota,55116,Closed,No,Billing/Charges,Unresolved,comcast xfinity deceptive billing practices
329610,Xfiniti account,06-08-2015,06-Aug-15,9:33:54 PM,Customer Care Call,Steamboat Springs,Colorado,80477,Solved,No,Other/Technical,Resolved,xfiniti account
297456,Excessive early termination fees due immediately after 10+ years of service,19-05-2015,19-May-15,3:45:08 PM,Internet,Stephens City,Virginia,22655,Solved,No,Billing/Charges,Resolved,excessive early termination fees due immediately after  years of service
247328,Comcast Complaint,21-04-2015,21-Apr-15,1:17:54 PM,Internet,Sterling,Illinois,61081,Closed,Yes,Other/Technical,Unresolved,comcast complaint
372295,"Comcast Forcing me to purchase cable tv, only want internet",29-06-2015,29-Jun-15,1:36:41 PM,Customer Care Call,Sterling,Illinois,61081,Solved,No,Other/Technical,Resolved,comcast forcing me to purchase cable tv only want internet
262192,installed on 4/26 still not working,28-04-2015,28-Apr-15,4:27:34 PM,Customer Care Call,Sterling,Virginia,20166,Closed,No,Other/Technical,Unresolved,installed on  still not working
322413,Comcast / Xfinity Billing Issue,06-03-2015,06-Mar-15,10:29:02 PM,Internet,Sterling Heights,Michigan,48312,Solved,No,Billing/Charges,Resolved,comcast  xfinity billing issue
369649,Xfinity security system,27-06-2015,27-Jun-15,8:28:16 AM,Internet,Sterling Heights,Michigan,48310,Solved,No,Other/Technical,Resolved,xfinity security system
361383,Billing Overcharging Issues By Comcast,24-06-2015,24-Jun-15,11:14:43 AM,Internet,Sterling Hts,Michigan,48310,Pending,No,Billing/Charges,Unresolved,billing overcharging issues by comcast
359099,Internet Speed Cut in Half with no Notification,23-06-2015,23-Jun-15,3:55:31 PM,Internet,Stevensville,Michigan,49127,Pending,No,Internet Speed,Unresolved,internet speed cut in half with no notification
337660,internet access,06-12-2015,06-Dec-15,4:23:28 PM,Customer Care Call,Stillwater,Minnesota,55082,Pending,No,Other/Technical,Unresolved,internet access
327569,Data Caps,06-07-2015,06-Jul-15,6:09:44 PM,Internet,Stockbridge,Georgia,30281,Solved,No,Other/Technical,Resolved,data caps
362576,Comcast Data Cap,24-06-2015,24-Jun-15,4:04:24 PM,Customer Care Call,Stockbridge,Georgia,30281,Pending,No,Other/Technical,Unresolved,comcast data cap
236066,Complaint#67455,14-04-2015,14-Apr-15,9:38:30 PM,Customer Care Call,Stockton,California,95219,Closed,No,Other/Technical,Unresolved,complaint
319877,Bad interner speeds and access,06-02-2015,06-Feb-15,7:54:40 PM,Customer Care Call,Stockton,California,95062,Closed,Yes,Internet Speed,Unresolved,bad interner speeds and access
360748,Billing practices,24-06-2015,24-Jun-15,2:11:24 AM,Internet,Stockton,California,95219,Closed,No,Billing/Charges,Unresolved,billing practices
368078,Fraud,26-06-2015,26-Jun-15,12:47:29 PM,Customer Care Call,Stockton,California,95202,Open,No,Other/Technical,Unresolved,fraud
211784,billing,04-01-2015,04-Jan-15,12:32:23 PM,Customer Care Call,Stone Mountain,Georgia,30083,Closed,No,Billing/Charges,Unresolved,billing
220145,No email service from Comcast,04-06-2015,04-Jun-15,5:02:34 PM,Internet,Stone Mountain,Georgia,30087,Closed,No,Service/Network,Unresolved,no email service from comcast
223729,Service Quality,04-08-2015,04-Aug-15,11:54:56 AM,Customer Care Call,Stone Mountain,Georgia,30088,Closed,No,Service/Network,Unresolved,service quality
336079,No internet service,06-11-2015,06-Nov-15,10:35:03 PM,Internet,Stone Mountain Ga,Georgia,30087,Solved,No,Service/Network,Resolved,no internet service
218840,COMPLAINT ABOUT COMCAST/XFinity,04-06-2015,04-Jun-15,9:02:43 AM,Customer Care Call,Stoughton,Massachusetts,2072,Closed,No,Other/Technical,Unresolved,complaint about comcastxfinity
372154,Comcast- Unfair Pricing,29-06-2015,29-Jun-15,12:55:22 PM,Customer Care Call,Streamwood,Illinois,60107,Open,No,Billing/Charges,Unresolved,comcast unfair pricing
333465,high speed internet access,06-10-2015,06-Oct-15,5:32:37 PM,Customer Care Call,Stuart,Florida,24996,Closed,No,Internet Speed,Unresolved,high speed internet access
344690,Internet being throttled,16-06-2015,16-Jun-15,10:58:37 PM,Internet,Sugar Land,Texas,77479,Open,No,Internet Speed,Unresolved,internet being throttled
308769,no internet service for more than 20 days,27-05-2015,27-May-15,9:46:33 AM,Internet,Sugarland,Texas,77479,Solved,No,Service/Network,Resolved,no internet service for more than  days
303597,Paying for service for 12 months without recieving the service,22-05-2015,22-May-15,2:31:20 PM,Customer Care Call,Suisun City,California,94585,Solved,No,Service/Network,Resolved,paying for service for  months without recieving the service
233471,Internet Outage,13-04-2015,13-Apr-15,8:19:14 PM,Internet,Suitland,Maryland,20746,Closed,No,Service/Network,Unresolved,internet outage
356742,Comcast data cap,22-06-2015,22-Jun-15,5:43:44 PM,Internet,Sullivan's Island,South Carolina,29482,Solved,No,Other/Technical,Resolved,comcast data cap
361903,Continuous Internet problems.,24-06-2015,24-Jun-15,1:22:57 PM,Customer Care Call,Summerfield,Florida,34491,Solved,No,Other/Technical,Resolved,continuous internet problems
255037,Billing - Comcast,24-04-2015,24-Apr-15,12:22:26 PM,Internet,Sunnyvale,California,94087,Closed,No,Billing/Charges,Unresolved,billing  comcast
272394,Comcast refusing to fix connectivity issues,05-04-2015,05-Apr-15,5:22:20 PM,Customer Care Call,Sunnyvale,California,94087,Solved,No,Other/Technical,Resolved,comcast refusing to fix connectivity issues
308850,Comcast charged me higher than quoted on the phone,27-05-2015,27-May-15,10:43:01 AM,Internet,Sunnyvale,California,94089,Solved,No,Billing/Charges,Resolved,comcast charged me higher than quoted on the phone
331848,Misleading and deceptive sale of Internet service,06-09-2015,06-Sep-15,10:59:40 PM,Customer Care Call,Sunnyvale,California,94086,Solved,No,Service/Network,Resolved,misleading and deceptive sale of internet service
307472,Comcast Refund and discontinue Service billing,26-05-2015,26-May-15,2:28:50 PM,Customer Care Call,Sunrise,Florida,33351,Open,No,Billing/Charges,Unresolved,comcast refund and discontinue service billing
242577,Comcast service and pricing,17-04-2015,17-Apr-15,11:08:08 PM,Internet,Suquamish,Washington,98392,Closed,No,Billing/Charges,Unresolved,comcast service and pricing
265823,Billed for services not ordered or recieved,30-04-2015,30-Apr-15,9:47:27 AM,Customer Care Call,Surf City,New Jersey,8008,Closed,No,Billing/Charges,Unresolved,billed for services not ordered or recieved
213518,Xfinity/Comcast throttles bandwidth way below contract level,04-02-2015,04-Feb-15,8:29:01 AM,Customer Care Call,Suwanee,Georgia,30024,Closed,No,Internet Speed,Unresolved,xfinitycomcast throttles bandwidth way below contract level
344883,Comcast Data Usage Limit in Atlanta,17-06-2015,17-Jun-15,9:54:55 AM,Customer Care Call,Suwanee,Georgia,30024,Solved,No,Other/Technical,Resolved,comcast data usage limit in atlanta
369563,comcast data caps,27-06-2015,27-Jun-15,12:33:29 AM,Internet,Suwanee,Georgia,30038,Pending,No,Other/Technical,Unresolved,comcast data caps
290085,COMCAST INTERNET,14-05-2015,14-May-15,2:32:01 PM,Customer Care Call,Swedesboro,New Jersey,8085,Solved,No,Other/Technical,Resolved,comcast internet
345639,Recent fines to AT&T and possibly...,17-06-2015,17-Jun-15,1:23:44 PM,Internet,Swoyersville,Pennsylvania,18704,Open,No,Other/Technical,Unresolved,recent fines to att and possibly
358840,Predatory Monopolistic Pricing,23-06-2015,23-Jun-15,3:07:40 PM,Customer Care Call,Sykesville,Maryland,21784,Solved,No,Billing/Charges,Resolved,predatory monopolistic pricing
363603,Outrageous Comcast charges,24-06-2015,24-Jun-15,10:22:12 PM,Internet,Sykesville,Maryland,21784,Solved,No,Billing/Charges,Resolved,outrageous comcast charges
371208,Price fixing and monopolistic behaivor,28-06-2015,28-Jun-15,6:33:01 PM,Customer Care Call,Sykesville,Maryland,21784,Solved,No,Other/Technical,Resolved,price fixing and monopolistic behaivor
258152,Customer service,27-04-2015,27-Apr-15,7:00:03 AM,Internet,Tabernacle,New Jersey,8088,Closed,No,Service/Network,Unresolved,customer service
326331,bills/identity,06-05-2015,06-May-15,8:44:55 PM,Customer Care Call,Tacoma,Washington,98405,Solved,No,Billing/Charges,Resolved,billsidentity
362484,"I pay for 50 mbps, get 10 at best",24-06-2015,24-Jun-15,3:49:24 PM,Customer Care Call,Tacoma,Washington,98422,Open,No,Other/Technical,Unresolved,i pay for  mbps get  at best
369894,Poor service from Xfinity,27-06-2015,27-Jun-15,12:21:07 PM,Customer Care Call,Tacoma,Washington,98445,Solved,Yes,Service/Network,Resolved,poor service from xfinity
221876,Comcast Practices/ billing,04-07-2015,04-Jul-15,2:17:17 PM,Internet,Tallahassee,Florida,32317,Closed,No,Billing/Charges,Unresolved,comcast practices billing
233356,Comcast cable,13-04-2015,13-Apr-15,7:20:05 PM,Internet,Tallahassee,Florida,32317,Closed,No,Other/Technical,Unresolved,comcast cable
261206,Complaint regarding Comcast,28-04-2015,28-Apr-15,12:15:08 PM,Customer Care Call,Tallahassee,Florida,32317,Closed,No,Other/Technical,Unresolved,complaint regarding comcast
279834,Intermittent internet,05-08-2015,05-Aug-15,10:50:03 AM,Customer Care Call,Tallahassee,Florida,32303,Closed,No,Other/Technical,Unresolved,intermittent internet
304971,unreliable connection,23-05-2015,23-May-15,5:15:49 PM,Internet,Tallahassee,Florida,32308,Solved,Yes,Other/Technical,Resolved,unreliable connection
304972,unreliable connection,23-05-2015,23-May-15,5:15:51 PM,Customer Care Call,Tallahassee,Florida,32308,Closed,Yes,Other/Technical,Unresolved,unreliable connection
325610,Comcast is awful,06-05-2015,06-May-15,2:50:45 PM,Customer Care Call,Tallahassee,Florida,32303,Solved,Yes,Other/Technical,Resolved,comcast is awful
361123,Comcast Billing,24-06-2015,24-Jun-15,10:05:42 AM,Internet,Tallahassee,Florida,32311,Solved,Yes,Billing/Charges,Resolved,comcast billing
361389,Tallahassee Comcast rates high without competition,24-06-2015,24-Jun-15,11:15:55 AM,Internet,Tallahassee,Florida,32312,Solved,No,Other/Technical,Resolved,tallahassee comcast rates high without competition
362352,60 day delay in cancelling service agreement,24-06-2015,24-Jun-15,3:18:29 PM,Customer Care Call,Tallahassee,Florida,32308,Solved,No,Service/Network,Resolved, day delay in cancelling service agreement
366673,Unfair Billing Practices,25-06-2015,25-Jun-15,6:09:01 PM,Internet,Tallahassee,Florida,32303,Solved,No,Billing/Charges,Resolved,unfair billing practices
368496,Internet Speed,26-06-2015,26-Jun-15,2:56:36 PM,Internet,Tallahassee,Florida,32304,Solved,No,Internet Speed,Resolved,internet speed
310791,Comcast Internet Issue,28-05-2015,28-May-15,7:32:55 AM,Internet,Tamarac,Florida,33321,Solved,No,Other/Technical,Resolved,comcast internet issue
246156,Xfinity Issues,20-04-2015,20-Apr-15,10:28:38 PM,Internet,Taylorsville,Utah,84123,Closed,No,Other/Technical,Unresolved,xfinity issues
344114,Back to back bill,16-06-2015,16-Jun-15,5:33:34 PM,Customer Care Call,Taylorsville,Utah,84129,Solved,No,Billing/Charges,Resolved,back to back bill
267864,"loss of signal SEVERAL times a day, VERY slow connectivity very often, Several issues with television also not just internet",05-01-2015,05-Jan-15,2:40:47 AM,Customer Care Call,Tenino,Washington,98589,Closed,No,Internet Speed,Unresolved,loss of signal several times a day very slow connectivity very often several issues with television also not just internet
346171,Poor service/paying for unusable services,17-06-2015,17-Jun-15,3:23:40 PM,Internet,Tewksbury,Alabama,1876,Solved,Yes,Service/Network,Resolved,poor servicepaying for unusable services
257261,Scam concerning Ham License register book.,25-04-2015,25-Apr-15,6:24:50 PM,Customer Care Call,Texas City,Texas,77590,Closed,No,Other/Technical,Unresolved,scam concerning ham license register book
360561,Comcast bill doubled without notice,23-06-2015,23-Jun-15,11:48:31 PM,Customer Care Call,The Woodlands,Texas,77380,Open,No,Billing/Charges,Unresolved,comcast bill doubled without notice
331448,Comcast Complaint,06-09-2015,06-Sep-15,7:13:21 PM,Customer Care Call,Thornton,Colorado,80229,Closed,No,Other/Technical,Unresolved,comcast complaint
258344,"Comcast bars HBOGo from streaming to purchased device of my choosing, PS4",27-04-2015,27-Apr-15,10:28:11 AM,Customer Care Call,Three Rivers,Michigan,49093,Closed,No,Other/Technical,Unresolved,comcast bars hbogo from streaming to purchased device of my choosing ps
283584,internet services,05-11-2015,05-Nov-15,1:53:04 PM,Customer Care Call,Tiburon,California,94920,Closed,No,Service/Network,Unresolved,internet services
220830,Comcast charges in violation of contract,04-06-2015,04-Jun-15,11:17:15 PM,Customer Care Call,Tigard,Oregon,97223,Closed,No,Billing/Charges,Unresolved,comcast charges in violation of contract
374193,Someone at Comcast added services without me knowing,30-06-2015,30-Jun-15,10:47:43 AM,Internet,Tomball,Texas,77375,Solved,No,Service/Network,Resolved,someone at comcast added services without me knowing
235976,Comcast won't pay me my refund,14-04-2015,14-Apr-15,8:55:51 PM,Internet,Toney,Alabama,35773,Closed,No,Other/Technical,Unresolved,comcast wont pay me my refund
342712,Data caps for broadband internet,16-06-2015,16-Jun-15,10:07:01 AM,Internet,Topsham,Maine,4086,Open,Yes,Other/Technical,Unresolved,data caps for broadband internet
318166,Comcast had said I had a credit but then issued a regular bill,06-02-2015,06-Feb-15,3:29:26 AM,Customer Care Call,Tracy,California,95376,Solved,Yes,Billing/Charges,Resolved,comcast had said i had a credit but then issued a regular bill
256900,Comcast,25-04-2015,25-Apr-15,12:59:55 PM,Internet,Trenton,New Jersey,8608,Closed,No,Other/Technical,Unresolved,comcast
252485,why am I paying for this ?,23-04-2015,23-Apr-15,1:29:05 PM,Customer Care Call,Triangle,Virginia,22172,Closed,No,Other/Technical,Unresolved,why am i paying for this 
375640,Comcast service complaint,30-06-2015,30-Jun-15,5:26:53 PM,Internet,Troy,Michigan,48083,Pending,No,Service/Network,Unresolved,comcast service complaint
332583,Complaint about Comcast,06-10-2015,06-Oct-15,12:39:27 PM,Internet,Tualatin,Oregon,97062,Solved,No,Other/Technical,Resolved,complaint about comcast
360650,Comcast complaint,24-06-2015,24-Jun-15,12:39:23 AM,Internet,Tualatin,Oregon,97062,Open,No,Other/Technical,Unresolved,comcast complaint
307797,Comcast is inaccurately measuring bandwidth consumption.,26-05-2015,26-May-15,4:29:12 PM,Internet,Tucker,Georgia,30084,Closed,No,Other/Technical,Unresolved,comcast is inaccurately measuring bandwidth consumption
243690,Data capping and lack of options in Tucson AZ,19-04-2015,19-Apr-15,3:14:43 PM,Internet,Tucson,Arizona,85743,Closed,Yes,Other/Technical,Unresolved,data capping and lack of options in tucson az
218553,Poor Internet Service,04-05-2015,04-May-15,4:12:12 PM,Internet,Tucson,Arizona,85718,Closed,No,Service/Network,Unresolved,poor internet service
257660,comcast is changing my paper bill to ecobill without my consent,26-04-2015,26-Apr-15,11:59:36 AM,Customer Care Call,Tucson,Arizona,85704,Closed,No,Billing/Charges,Unresolved,comcast is changing my paper bill to ecobill without my consent
263031,"Internet ""Overage"" Charges",28-04-2015,28-Apr-15,9:52:27 PM,Customer Care Call,Tucson,Arizona,85737,Closed,No,Billing/Charges,Unresolved,internet overage charges
272685,Improper Billing/Services,05-04-2015,05-Apr-15,7:36:08 PM,Internet,Tucson,Arizona,85718,Solved,No,Billing/Charges,Resolved,improper billingservices
303296,Data Caps,22-05-2015,22-May-15,12:32:45 PM,Customer Care Call,Tucson,Arizona,85718,Open,No,Other/Technical,Unresolved,data caps
303430,Data Caps,22-05-2015,22-May-15,1:19:55 PM,Internet,Tucson,Arizona,85718,Closed,Yes,Other/Technical,Unresolved,data caps
309981,"Comcast ""Unlimited"" Internet Access recently limited to 300GB per month",27-05-2015,27-May-15,5:10:24 PM,Internet,Tucson,Arizona,85741,Solved,No,Other/Technical,Resolved,comcast unlimited internet access recently limited to gb per month
313928,Deceptive Advertising,29-05-2015,29-May-15,3:46:14 PM,Internet,Tucson,Arizona,85749,Solved,No,Other/Technical,Resolved,deceptive advertising
326487,Comcast data cap/meter,06-06-2015,06-Jun-15,1:42:02 AM,Customer Care Call,Tucson,Arizona,85742,Solved,Yes,Other/Technical,Resolved,comcast data capmeter
347736,Data Cap,18-06-2015,18-Jun-15,12:35:23 AM,Internet,Tucson,Arizona,85741,Open,No,Other/Technical,Unresolved,data cap
353020,Comcast Data Meter/Cap,19-06-2015,19-Jun-15,7:01:42 PM,Internet,Tucson,Arizona,85742,Closed,Yes,Other/Technical,Unresolved,comcast data metercap
360493,Comcast service and billing,23-06-2015,23-Jun-15,11:14:43 PM,Internet,Tucson,Arizona,85745,Solved,No,Billing/Charges,Resolved,comcast service and billing
361278,Data Limits,24-06-2015,24-Jun-15,10:49:25 AM,Customer Care Call,Tucson,Arizona,85749,Solved,No,Other/Technical,Resolved,data limits
360586,Tucson Comcast Data Caps on Internet Service,24-06-2015,24-Jun-15,12:03:41 AM,Customer Care Call,Tucson,Arizona,85718,Pending,No,Service/Network,Unresolved,tucson comcast data caps on internet service
363735,Data Cap,25-06-2015,25-Jun-15,12:36:03 AM,Customer Care Call,Tucson,Arizona,85742,Pending,No,Other/Technical,Unresolved,data cap
363773,Home Internet Data Caps,25-06-2015,25-Jun-15,2:07:29 AM,Internet,Tucson,Arizona,85741,Pending,No,Other/Technical,Unresolved,home internet data caps
368168,Comcast falsely claims service is provided in neighborhood,26-06-2015,26-Jun-15,1:22:52 PM,Customer Care Call,Tucson,Arizona,85718,Solved,No,Service/Network,Resolved,comcast falsely claims service is provided in neighborhood
367324,Data usage cap with Comcast Xfinity,26-06-2015,26-Jun-15,1:53:47 AM,Internet,Tucson,Arizona,85750,Pending,No,Other/Technical,Unresolved,data usage cap with comcast xfinity
336982,Comcast monopoly,06-12-2015,06-Dec-15,1:18:20 PM,Internet,Tukwila,Washington,98188,Solved,No,Other/Technical,Resolved,comcast monopoly
374566,Comcast Data Usage Plan Trial,30-06-2015,30-Jun-15,12:42:23 PM,Internet,Tupelo,Mississippi,38804,Pending,No,Other/Technical,Unresolved,comcast data usage plan trial
357359,Comcast slowing internet speeds intentionally,22-06-2015,22-Jun-15,11:36:40 PM,Internet,Turnersville,New Jersey,8012,Solved,Yes,Internet Speed,Resolved,comcast slowing internet speeds intentionally
335869,Xfinity Data Caps,06-11-2015,06-Nov-15,7:52:22 PM,Customer Care Call,Tuscaloosa,Alabama,35401,Solved,No,Other/Technical,Resolved,xfinity data caps
360717,Comcast Data Caps and Throttling,24-06-2015,24-Jun-15,1:31:17 AM,Customer Care Call,Tuscaloosa,Alabama,35401,Pending,No,Other/Technical,Unresolved,comcast data caps and throttling
226421,Increased monthly fee on 3 year contract,04-09-2015,04-Sep-15,1:07:49 PM,Customer Care Call,Tuscumbia,Alabama,35674,Closed,Yes,Billing/Charges,Unresolved,increased monthly fee on  year contract
302629,installation fee,21-05-2015,21-May-15,9:33:25 PM,Customer Care Call,Union City,California,94587,Open,No,Billing/Charges,Unresolved,installation fee
310832,Comcast issues don't get resolved,28-05-2015,28-May-15,8:35:51 AM,Internet,Union City,Georgia,30291,Pending,No,Other/Technical,Unresolved,comcast issues dont get resolved
354508,Data Cap,21-06-2015,21-Jun-15,9:25:06 AM,Customer Care Call,Union City,Georgia,30291,Solved,No,Other/Technical,Resolved,data cap
356764,shitty comcast,22-06-2015,22-Jun-15,5:52:29 PM,Customer Care Call,Urbana,Illinois,61801,Pending,No,Other/Technical,Unresolved,shitty comcast
359468,shitty comcast service,23-06-2015,23-Jun-15,5:20:00 PM,Customer Care Call,Urbana,Illinois,61801,Pending,No,Service/Network,Unresolved,shitty comcast service
360548,Terrible pricing for only one viable option,23-06-2015,23-Jun-15,11:36:12 PM,Internet,Vacaville,California,95687,Solved,No,Billing/Charges,Resolved,terrible pricing for only one viable option
242410,Unfair Billing Practice and Services,17-04-2015,17-Apr-15,8:03:20 PM,Customer Care Call,Vallejo,California,94589,Closed,Yes,Billing/Charges,Unresolved,unfair billing practice and services
350863,Pay 2500 for cable line,18-06-2015,18-Jun-15,11:54:08 PM,Customer Care Call,Valley Springs,California,95252,Solved,No,Other/Technical,Resolved,pay  for cable line
346765,Inability to get service transferred,17-06-2015,17-Jun-15,5:48:13 PM,Internet,Valparaiso,Indiana,46383,Solved,No,Service/Network,Resolved,inability to get service transferred
371230,Poor Service or no Service,28-06-2015,28-Jun-15,7:32:40 PM,Customer Care Call,Valrico,Florida,33594,Open,No,Service/Network,Unresolved,poor service or no service
238116,access to service,15-04-2015,15-Apr-15,7:29:17 PM,Customer Care Call,Vancouver,Washington,98664,Closed,Yes,Service/Network,Unresolved,access to service
218733,Speed consistently 1/25 of speed paid for,04-05-2015,04-May-15,11:43:18 PM,Customer Care Call,Vancouver,Washington,98661,Closed,No,Internet Speed,Unresolved,speed consistently  of speed paid for
242545,Comcast Throttling Internet,17-04-2015,17-Apr-15,10:13:08 PM,Customer Care Call,Vancouver,Washington,98685,Closed,No,Other/Technical,Unresolved,comcast throttling internet
257659,Slow Internet,26-04-2015,26-Apr-15,11:57:11 AM,Customer Care Call,Vancouver,Washington,98660,Closed,No,Internet Speed,Unresolved,slow internet
273429,Comcast internet service,05-05-2015,05-May-15,12:01:13 PM,Internet,Vancouver,Washington,98684,Closed,Yes,Service/Network,Unresolved,comcast internet service
281231,Incorrect billing,05-08-2015,05-Aug-15,7:11:19 PM,Customer Care Call,Vancouver,Washington,98685,Open,No,Billing/Charges,Unresolved,incorrect billing
316159,comcast xfinity,06-01-2015,06-Jan-15,4:37:59 AM,Internet,Vancouver,Washington,98661,Solved,No,Other/Technical,Resolved,comcast xfinity
312977,Comcast Fraudulent Charges,29-05-2015,29-May-15,9:28:16 AM,Internet,Vashon,Washington,98070,Open,No,Billing/Charges,Unresolved,comcast fraudulent charges
363419,Re: Unfair Billing Practices Complaints against Comcast,24-06-2015,24-Jun-15,8:39:30 PM,Internet,Vernon Hills,Illinois,60061,Solved,No,Billing/Charges,Resolved,re unfair billing practices complaints against comcast
342428,My Comcast Bill for Internet/Cable/Phone service,15-06-2015,15-Jun-15,10:30:55 PM,Customer Care Call,Vero Beach,Florida,32966,Open,No,Billing/Charges,Unresolved,my comcast bill for internetcablephone service
